Cruise,Gear_Type,Gear_Size_[m],Tow_Type,Mesh_Size_[um],Date_Time_Start,Date_Time_End,Longitude_[decimal_degrees_east],Latitude_[decimal_degrees_north],Bottom_Depth_[m],Station,Net_Number,Depth_Maximum_[m],Depth_Minimum_[m],Aphia_ID,Organism_Identification,Life_Stage,Individual_Count,Fraction_Assessed,Volume_Filtered_[m3],Abundance_[#/m3],Mean_size_[um],Coeff.Variation_Size_[%],Mean_WetWeight_[ug],Biomass_[mg_WetWeight_m-3]
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,196772,Neocalanus plumchrus,C5,1,1,87.8,0.0114,3731.1,0,3024.95,0.0345
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,104468,Mesocalanus tenuicornis,C6 AF,2,0.25,87.8,0.0911,1520.3,3.5,240.28,0.0219
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,104468,Mesocalanus tenuicornis,C6 AM,1,0.25,87.8,0.0456,1397.4,0,162.01,0.0074
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,196775,Eucalanus bungii,C3,10,0.25,87.8,0.4556,2670.4,7.3,454.47,0.2070
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,196775,Eucalanus bungii,C4,29,0.25,87.8,1.3212,3346.6,4.6,909.85,1.2021
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,196775,Eucalanus bungii,C5,3,0.25,87.8,0.1367,4160.2,2.2,1781.25,0.2435
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,196779,Paraeuchaeta elongata,C5,1,1,87.8,0.0114,3838.6,0,4689.52,0.0534
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,196784,Metridia pacifica,C5,42,0.25,87.8,1.9134,1415.8,6.9,260.26,0.4980
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,196784,Metridia pacifica,C6 AF,17,0.25,87.8,0.7745,1861.9,5.4,600.89,0.4654
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,157737,Oithona spinirostris,C6 AF,1,0.25,87.8,0.0456,812.7,0,76.83,0.0035
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,105440,Parasagitta elegans, ,15,1,87.8,0.1708,19955.5,25.8,15758.36,2.6922
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,139178,Clione limacina, ,26,1,87.8,0.2961,2926.9,43.9,3777.47,1.1186
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,140223,Limacina helicina, ,104,0.25,87.8,4.7380,927.2,22.8,233.6,1.1068
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,140223,Limacina helicina, ,71,1,87.8,0.8087,1815.1,11,1452.92,1.1749
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,103256,Hyperoche medusarum, ,1,1,87.8,0.0114,4376.5,0,2928.86,0.0334
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,254453,Themisto pacifica, ,9,1,87.8,0.1025,4064.5,30.9,3051.64,0.3128
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,106749,Cancridae,Megalopa,4,1,87.8,0.0456,2032.4,10.1,5099.1,0.2323
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,1128,Euphausiacea,Furcilia,4,1,87.8,0.0456,4089.4,19.8,508.14,0.0231
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,237851,Euphausia pacifica,Juvenile,12,1,87.8,0.1367,7702.7,53.9,11637.4,1.5905
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,237851,Euphausia pacifica,AM,1,1,87.8,0.0114,15380.9,0,48859.7,0.5565
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,237872,Thysanoessa inspinata,Juvenile,4,1,87.8,0.0456,4795.3,15.8,2177.49,0.0992
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,237874,Thysanoessa spinifera,Juvenile,57,0.5,87.8,1.2984,9818.4,10.3,16731.17,21.7238
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,237874,Thysanoessa spinifera,Juvenile,6,1,87.8,0.0683,17198.6,9.2,95426.61,6.5212
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,237874,Thysanoessa spinifera,AM,2,1,87.8,0.0228,16562,3.1,82979.25,1.8902
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,110708,Thysanoessa inermis,Juvenile,3,1,87.8,0.0342,9390.1,10.5,12992.82,0.4439
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,101,Gastropoda, ,1,1,87.8,0.0114,814.5,0,141.92,0.0016
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,101,Gastropoda,Echinospira,1,1,87.8,0.0114,1839.6,0,1360.41,0.0155
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,1371,Siphonophorae,Nectophore,34,0.25,87.8,1.5490,3207,30.3,1911.82,2.9614
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,1371,Siphonophorae,Athorybia larvae,1,1,87.8,0.0114,2899.5,0,781.12,0.0089
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,1371,Siphonophorae,Bract,17,0.25,87.8,0.7745,2568.6,14.2,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,10194,Actinopterygii,Juvenile,1,1,87.8,0.0114,8724.8,0,2770.1,0.0316
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,103413,Oikopleura labradoriensis, ,1,0.5,87.8,0.0228,1495.6,0,533.56,0.0122
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,135335,Physonectae,Pneumatophore,7,1,87.8,0.0797,1852.8,42.3,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,1371,Siphonophorae, ,51,0.25,87.8,2.3235,3301.5,59.5,808.49,1.8785
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,266534,Cyclosalpa bakeri,Oozooid,1,1,87.8,0.0114,50000,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,4,40,20,238010,Thalassocalyce, ,4,1,87.8,0.0456,2715.2,18.7,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,104257,Acartia longiremis,C6 AF,1,0.0625,99.2,0.1613,843.4,0,42.08,0.0068
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196770,Calanus marshallae,C5,50,0.0625,99.2,8.0645,2613.9,5.9,1242.81,10.0227
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196770,Calanus marshallae,C6 AF,6,0.0625,99.2,0.9677,2919.1,4.8,1748.4,1.6920
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196771,Calanus pacificus,C5,22,0.0625,99.2,3.5484,1768.8,3.8,369.33,1.3105
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196771,Calanus pacificus,C6 AF,68,0.0625,99.2,10.9677,2078.4,3.4,621.97,6.8216
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196771,Calanus pacificus,C6 AM,18,0.0625,99.2,2.9032,1942.8,2.7,499.1,1.4490
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,104470,Neocalanus cristatus,C3,1,0.5,99.2,0.0202,2571.5,0,1004.1,0.0202
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,104468,Mesocalanus tenuicornis,C6 AF,4,0.0625,99.2,0.6452,1528.9,1.5,245.7,0.1585
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196775,Eucalanus bungii,C4,2,0.0625,99.2,0.3226,3344.2,9,913.74,0.2948
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196783,Metridia okhotensis,C5,1,0.25,99.2,0.0403,1798.7,0,599.63,0.0242
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196784,Metridia pacifica,C4,1,0.0625,99.2,0.1613,1185.7,0,148.62,0.0240
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196784,Metridia pacifica,C5,3,0.0625,99.2,0.4839,1436.6,7.3,271.23,0.1312
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,196784,Metridia pacifica,C6 AF,3,0.0625,99.2,0.4839,1814.8,0.3,550.5,0.2664
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,105440,Parasagitta elegans, ,50,0.5,99.2,1.0081,14432.8,20.5,5409.02,5.4526
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,105440,Parasagitta elegans, ,12,1,99.2,0.1210,23091.5,15.3,22305.13,2.6982
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,266259,Pseudosagitta scrippsae, ,5,1,99.2,0.0504,11549.2,11.7,1644.28,0.0829
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,139178,Clione limacina, ,54,0.25,99.2,2.1774,2342.8,33,2106.23,4.5861
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,139178,Clione limacina, ,9,1,99.2,0.0907,4826.1,22.9,9651.58,0.8756
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,140223,Limacina helicina, ,22,0.0625,99.2,3.5484,1166.2,20.2,434.56,1.5420
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,140223,Limacina helicina, ,103,0.25,99.2,4.1532,1808.7,13.7,1464.74,6.0834
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,254453,Themisto pacifica, ,6,0.5,99.2,0.1210,2708.8,32.4,985.7,0.1192
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,254453,Themisto pacifica, ,5,1,99.2,0.0504,5468.8,12.3,6012.25,0.3030
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,106749,Cancridae,Megalopa,2,1,99.2,0.0202,2303.8,3,6095.91,0.1229
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,1128,Euphausiacea,Furcilia,7,1,99.2,0.0706,4194.7,11.8,525.58,0.0371
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,237851,Euphausia pacifica,Juvenile,3,1,99.2,0.0302,6031.2,40.4,3691.71,0.1116
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,110711,Thysanoessa raschii,Juvenile,1,1,99.2,0.0101,5806.7,0,2675.05,0.0270
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,237874,Thysanoessa spinifera,Juvenile,45,0.25,99.2,1.8145,8950.7,12,12681.81,23.0113
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,237874,Thysanoessa spinifera,Juvenile,2,1,99.2,0.0202,18941.3,0.1,126038.06,2.5411
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,110708,Thysanoessa inermis,Juvenile,6,1,99.2,0.0605,10087.3,5.9,16126.53,0.9754
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,129715,Tomopteris, ,1,1,99.2,0.0101,3092,0,341.68,0.0034
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,101,Gastropoda, ,3,1,99.2,0.0302,891.4,12.7,187.19,0.0057
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,1371,Siphonophorae,Nectophore,47,0.0625,99.2,7.5806,2585.1,34.3,1128.38,8.5539
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,1371,Siphonophorae,Athorybia larvae,4,0.0625,99.2,0.6452,2235.6,47.6,542.9,0.3503
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,1371,Siphonophorae,Bract,51,0.0625,99.2,8.2258,2691.1,27.5,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,10194,Actinopterygii,Larvae,13,1,99.2,0.1310,5471.8,11.6,900.37,0.1180
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,125498,Myctophidae,Juvenile,1,1,99.2,0.0101,10822.9,0,13575.4,0.1368
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,117030,Clytia, ,1,1,99.2,0.0101,18015,0,75131.48,0.7574
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,101417,Hyperiidae, ,1,1,99.2,0.0101,5434.8,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,135335,Physonectae,Pneumatophore,81,1,99.2,0.8165,1477.8,56.2,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,1371,Siphonophorae, ,97,0.0625,99.2,15.6452,2109.1,44.5,317.74,4.9711
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,106350,Bolinopsis, ,1,1,99.2,0.0101,2969.2,0,126520.84,1.2754
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,137215,Doliolidae,Gonozooid,1,1,99.2,0.0101,4367.6,0,868.26,0.0088
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,137215,Doliolidae,Nurse,1,1,99.2,0.0101,20884.2,0,18682.18,0.1883
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,266534,Cyclosalpa bakeri,Oozooid,1,1,99.2,0.0101,33000,0,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-02T23:02:01-0800,2020-09-02T23:22:57-0800,-148.9067,59.2626,169,GAK05,5,20,0,238010,Thalassocalyce, ,99,1,99.2,0.9980,2391.9,30.5,0,0.0000
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,104257,Acartia longiremis,C6 AF,1,0.5,49.8,0.0402,860.2,0,44.56,0.0018
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,104115,Bradyidius,C5,3,0.5,49.8,0.1205,1446.7,1.7,298.44,0.0360
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,346494,Gaetanus simplex,C3,2,0.5,49.8,0.0803,1301.4,1.6,150.28,0.0121
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,346494,Gaetanus simplex,C4,1,0.5,49.8,0.0402,1775,0,452.59,0.0182
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196770,Calanus marshallae,C4,1,0.5,49.8,0.0402,1926.6,0,471.73,0.0189
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196770,Calanus marshallae,C5,31,0.5,49.8,1.2450,2676.3,6.8,1342.18,1.6710
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196770,Calanus marshallae,C6 AF,8,0.5,49.8,0.3213,3068.8,4.6,2044.81,0.6570
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196770,Calanus marshallae,C6 AM,4,0.5,49.8,0.1606,2798.5,8.9,1551.89,0.2493
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196771,Calanus pacificus,C5,1,0.5,49.8,0.0402,1781.4,0,376.02,0.0151
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196771,Calanus pacificus,C6 AF,1,0.5,49.8,0.0402,2082.4,0,623.26,0.0250
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196771,Calanus pacificus,C6 AM,1,0.5,49.8,0.0402,2085.2,0,625.94,0.0251
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,104470,Neocalanus cristatus,C4,2,1,49.8,0.0402,4080.2,2.1,3859.29,0.1550
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,104470,Neocalanus cristatus,C5,2,1,49.8,0.0402,6137.8,1.3,12684.23,0.5094
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,104165,Pseudocalanus,C5,1,0.5,49.8,0.0402,1505.8,0,228.74,0.0092
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,104165,Pseudocalanus,C6 AF,1,0.5,49.8,0.0402,787.4,0,29.52,0.0012
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196775,Eucalanus bungii,C3,6,0.5,49.8,0.2410,2606.5,5,417.9,0.1007
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196775,Eucalanus bungii,C4,13,0.5,49.8,0.5221,3471.6,4.4,1018.77,0.5319
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196775,Eucalanus bungii,C5,6,0.5,49.8,0.2410,4252.5,4.5,1915.86,0.4617
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196779,Paraeuchaeta elongata,C5,6,1,49.8,0.1205,3853.6,3.4,4766.01,0.5742
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196779,Paraeuchaeta elongata,C2,15,0.5,49.8,0.6024,1337.4,4.4,154.51,0.0931
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196779,Paraeuchaeta elongata,C3,1,0.5,49.8,0.0402,1757.1,0,371.99,0.0149
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196779,Paraeuchaeta elongata,C4,5,0.5,49.8,0.2008,2728.5,5.3,1562.59,0.3138
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196783,Metridia okhotensis,C5,2,0.5,49.8,0.0803,1737.7,0.3,538.43,0.0432
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196784,Metridia pacifica,C5,19,0.25,49.8,1.5261,1388,9.1,247.37,0.3775
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196784,Metridia pacifica,C6 AF,80,0.25,49.8,6.4257,1916.7,6.4,659.75,4.2393
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196784,Metridia pacifica,C6 AM,3,0.25,49.8,0.2410,1310.6,8.8,205.59,0.0495
SKQ202012,Multinet,0.5,Oblique,500,2020-09-04T00:42:29-0800,2020-09-04T01:03:24-0800,-148.3500,58.6801,277,GAK09,2,100,60,196782,Heterorhabdus tanneri,C5,1,0.5,49.8,0.0402,2101.4,0,810.04,0.0325
